PS	PT
4.09 V	2,235V

53883;29247;34;36
53882;29247;34;36
53881;29247;34;35
53881;29249;34;35
53881;29249;35;35
53881;29250;35;35
53879;29250;35;34
53881;29249;35;35
53881;29249;35;35
53885;29247;35;35
53884;29247;34;35
53884;29247;34;35
53884;29247;34;35
53884;29248;33;35
53885;29250;32;35
53885;29250;32;34
53885;29252;31;34
53884;29253;32;33
53884;29253;32;33
53883;29253;32;33
53881;29254;32;33
53881;29251;32;33
53881;29250;32;33
53881;29250;32;33
53881;29250;32;33
53881;29247;32;33
53881;29248;32;33
53884;29248;33;33
53884;29247;34;34
53885;29245;34;34
53888;29245;34;34
53888;29247;33;33
53887;29248;32;32
53887;29250;32;32
53887;29254;32;32
53887;29259;31;32
53887;29261;30;32
53887;29264;30;32
53887;29266;30;31
53886;29268;30;31
53888;29277;32;33
53889;29287;34;33
53889;29290;35;33
53889;29293;35;33
53888;29298;35;33
53888;29305;35;33
53889;29307;36;33
53889;30319;36;35
53890;32816;37;35
53890;36871;36;35
53891;38232;35;35
53892;43822;35;35
53892;48012;35;35
53889;49409;35;35
53889;57648;35;33
53889;59573;35;32
53890;63092;35;32
53890;63385;34;32
53889;65098;35;31
53889;65098;35;31
53890;65097;35;31
53893;65099;34;31
53893;63907;33;31
53893;59120;33;31
53893;57721;33;31
53891;52119;33;31
53891;47919;33;34
53887;34477;35;36
53887;32516;34;36
53887;29243;35;37
53887;29258;35;37
53887;29255;35;37
53885;29253;35;37
53885;29253;35;37
53882;29251;35;37
30728;16850;9074;8704
53880;29249;34;34
53880;29250;33;33
53880;29250;33;33
53880;29251;33;34
53881;29251;33;34
53882;29251;33;34
53882;29253;33;34
53885;29253;33;34
53885;29253;33;33
53887;29253;33;33
53887;29254;33;33
53887;29253;32;32
53888;29253;31;33
53888;29253;31;33
53888;29249;31;33
53885;29248;32;34
53887;29250;32;35
53886;29250;32;34
53886;29246;33;34
53887;29246;32;34
53887;29245;33;33
53887;29245;33;34
53888;29245;33;33
