37;35;36;34
38;36;36;34
37;36;35;34
38;35;35;34
38;36;36;33
35;39;35;34
36;38;35;34
37;39;35;34
36;39;35;34
35;38;36;34
35;38;35;34
36;35;35;34
36;35;36;35
36;35;37;35
35;35;37;35
35;34;38;35
36;35;38;35
36;35;41;33
36;35;41;33
36;35;41;33
36;35;40;33
37;34;39;33
37;35;39;32
36;34;39;32
35;33;38;33
35;33;37;33
35;34;35;33
36;34;36;33
36;34;36;33
37;34;36;34
37;34;36;34
36;35;36;35
37;35;37;35
37;36;37;35
36;35;39;37
36;35;38;36
36;35;37;36
35;34;37;36
36;33;37;37
35;33;37;37
35;34;35;36
36;34;37;35
37;35;37;35
37;35;38;35
37;36;38;35
37;36;38;35
38;36;39;35
36;35;39;35
36;35;38;35
38;36;37;35
37;35;37;35
36;35;37;36
36;35;36;35
36;36;37;35
36;35;37;35
35;35;37;36
35;35;37;34
36;35;36;34
36;34;37;34
36;34;36;34
35;35;38;35
35;34;36;36
35;34;36;35
34;35;36;35
34;35;36;35
34;35;36;35
35;36;37;35
35;37;37;34
35;37;36;34
35;37;36;34
36;36;37;34
36;36;36;35
36;35;37;33
36;35;36;33
35;34;35;34
35;35;36;35
35;35;36;35
35;34;37;35
35;34;37;35
35;34;36;35
36;34;36;35
37;36;36;34
37;37;37;34
36;37;37;34
37;36;37;35
37;37;36;35
36;38;38;37
36;37;38;39
36;37;37;38
37;36;37;39
37;36;36;38
38;37;37;37
37;36;36;35
37;36;37;35
38;36;37;34
35;35;39;35
35;35;38;35
36;35;38;36
36;34;38;36
36;35;38;35
36;35;38;35
36;34;37;35
37;34;37;36
37;35;37;35
37;35;35;35
38;35;35;36
38;36;35;36
37;36;36;35
37;35;36;35
37;35;36;36
37;35;37;36
37;35;38;35
37;35;38;35
36;35;38;35
36;34;39;35
36;34;40;34
37;35;40;34
38;35;40;35
38;35;40;34
39;35;39;34
38;35;38;34
39;35;38;34
38;35;38;34
41;35;36;34
40;36;36;33
40;36;36;32
39;36;36;33
41;36;36;32
39;36;36;33
40;36;36;33
39;37;37;33
36;37;36;34
37;37;36;35
35;37;36;35
36;39;36;35
35;40;37;36
35;40;38;35
36;40;37;35
36;40;37;34
36;38;38;34
37;36;37;32
38;36;37;32
37;35;36;32
38;34;36;34
38;34;36;35
37;34;37;35
37;34;37;35
37;35;37;35
37;36;37;37
38;35;37;36
40;36;36;35
41;36;36;36
41;36;36;36
41;36;36;36
41;35;37;34
41;35;37;34
40;35;38;34
41;35;38;35
40;35;37;35
38;34;37;33
37;36;37;35
38;36;37;34
38;36;36;34
37;36;36;34
37;36;36;36
37;36;36;36
36;36;38;36
36;36;37;36
37;35;37;36
36;35;37;36
38;35;38;34
39;35;37;33
40;35;36;32
40;36;36;32
40;36;36;33
41;37;36;33
40;37;35;33
40;37;35;33
40;37;35;32
38;38;37;32
37;37;37;32
38;37;37;33
37;36;38;34
36;36;37;34
37;35;37;34
37;34;36;35
36;34;37;35
36;33;37;34
36;33;37;34
36;33;37;34
37;34;37;34
37;33;37;34
37;33;37;34
37;34;37;34
37;34;38;33
37;34;38;33
37;34;38;33
38;35;38;33
38;35;38;33
37;34;37;34
37;33;38;34
36;34;38;34
36;34;38;34
36;34;38;34
36;34;38;34
36;34;37;34
36;35;37;34
36;35;38;34
37;36;37;34
37;36;37;34
36;35;37;34
38;35;37;34
38;35;37;33
39;35;37;33
38;35;37;33
38;36;36;32
37;34;36;32
38;34;37;32
38;34;37;32
38;35;37;33
38;36;37;33
38;37;37;33
37;37;37;33
37;37;37;34
37;37;37;35
37;37;38;35
36;38;37;35
36;38;37;35
36;39;37;35
36;37;37;34
37;37;37;34
37;36;37;35
37;36;37;35
36;37;36;35
37;37;39;35
37;36;39;35
37;36;39;35
37;37;39;34
37;37;39;34
37;37;39;33
38;36;39;34
38;36;38;34
37;35;37;34
37;35;37;34
36;34;38;34
36;34;38;33
36;36;38;33
36;37;38;33
36;36;38;34
36;37;38;34
36;37;38;34
35;37;38;34
35;37;38;34
35;36;37;34
35;35;36;34
35;35;37;34
34;36;38;34
34;37;38;35
35;36;37;35
35;36;37;36
35;37;36;36
35;37;36;36
34;37;36;35
34;35;36;36
35;36;37;34
35;35;37;34
36;36;37;34
36;36;38;34
37;36;38;35
37;36;38;36
37;36;38;36
38;38;38;34
37;38;39;35
37;39;39;35
38;39;40;35
38;39;39;35
37;39;41;35
37;39;40;35
38;39;41;34
37;37;41;35
37;37;40;34
37;36;40;35
38;36;40;35
38;37;39;35
38;36;39;36
