-2,424381;-5,372044;-39
-2,422589;-5,369952;-39
-2,421296;-5,369121;-39
-2,423134;-5,373352;-39
-2,444881;-5,382196;-39
-2,455004;-5,382378;-39
-2,456479;-5,366151;-39
-2,455969;-5,370045;-39
-2,47166;-5,388841;-39
-2,466368;-5,385969;-39
-2,47101;-5,367324;-39
-2,466645;-5,36399;-39
-2,458829;-5,361061;-39
-2,451843;-5,363682;-39
-2,451192;-5,367662;-39
-2,451192;-5,367662;-39
-2,43852;-5,373967;-39
-2,44775;-5,370937;-39
-2,451409;-5,374943;-39
-2,447294;-5,367576;-39
-2,444247;-5,361997;-39
-2,436465;-5,371872;-39
-2,436465;-5,371872;-39
-2,447106;-5,36574;-39
-2,454423;-5,370989;-39
-2,447266;-5,362402;-39
-2,457639;-5,362213;-39
-2,457913;-5,371184;-39
-2,474;-5,37439;-39
-2,480036;-5,381037;-39
-2,489595;-5,380947;-39
-2,49517;-5,377675;-39
-2,503441;-5,382466;-39
-2,503441;-5,382466;-39
-2,508305;-5,374884;-39
-2,500623;-5,362364;-39
-2,485323;-5,362307;-39
-2,477422;-5,372193;-39
-2,490892;-5,370121;-39
-2,47808;-5,363883;-39
-2,490668;-5,362868;-39
-2,497021;-5,361153;-39
-2,508926;-5,360919;-39
-2,502105;-5,371305;-39
-2,481527;-5,359776;-39
-2,482231;-5,372784;-39
-2,474652;-5,378797;-39
-2,483231;-5,382402;-39
-2,493454;-5,378174;-39
-2,492826;-5,378461;-39
-2,510777;-5,389712;-39
-2,497546;-5,392228;-39
-2,477873;-5,3917;-39
-2,479002;-5,390456;-39
-2,480789;-5,393712;-39
-2,459088;-5,402808;-39
-2,455253;-5,40306;-39
-2,45358;-5,406547;-39
-2,45358;-5,406547;-39
-2,409777;-5,395124;-39
-2,398484;-5,396894;-39
-2,389778;-5,395765;-39
-2,379641;-5,384646;-39
-2,375608;-5,381968;-39
-2,366479;-5,363145;-39
-2,36402;-5,360028;-39
-2,377768;-5,345076;-39
-2,369628;-5,352573;-39
-2,344225;-5,362453;-39
-2,329855;-5,36503;-39
-2,32802;-5,378353;-39
-2,32802;-5,378353;-39
-2,332533;-5,364319;-39
-2,339435;-5,358599;-39
-2,32724;-5,371834;-39
-2,309959;-5,383469;-39
-2,331954;-5,381519;-39
-2,331954;-5,381519;-39
-2,327991;-5,36955;-39
-2,32295;-5,364605;-39
-2,327067;-5,371746;-39
-2,332824;-5,377223;-39
-2,332824;-5,377223;-39
-2,331735;-5,391816;-39
-2,331252;-5,396234;-39
-2,347646;-5,400532;-39
-2,347646;-5,400532;-39
-2,348826;-5,38917;-39
-2,338397;-5,379004;-39
-2,322566;-5,363657;-40
-2,322817;-5,375563;-40
-2,317594;-5,371239;-40
-2,302208;-5,363726;-40
-2,309372;-5,362939;-40
-2,309372;-5,362939;-40
-2,308389;-5,345303;-40
-2,316995;-5,353942;-40
-2,316995;-5,353942;-40
-2,310585;-5,339952;-40
-2,307162;-5,338038;-40
-2,30531;-5,327518;-40
-2,30531;-5,327518;-40
-2,311352;-5,335017;-40
-2,317039;-5,316451;-40
-2,337433;-5,315258;-40
-2,320668;-5,323718;-40
-2,311504;-5,318055;-40
-2,311256;-5,323755;-40
-2,318224;-5,321343;-40
-2,322225;-5,325032;-40
-2,3018;-5,322439;-40
-2,292316;-5,323591;-40
-2,27511;-5,310393;-40
-2,275017;-5,296268;-40
-2,277229;-5,290416;-40
-2,262078;-5,302405;-40
-2,264438;-5,307431;-40
-2,264438;-5,307431;-40
-2,244055;-5,324325;-40
-2,223408;-5,305558;-40
-2,228016;-5,298426;-40
-2,240217;-5,302264;-40
-2,235132;-5,295278;-40
-2,237589;-5,309091;-40
-2,248104;-5,300044;-40
-2,250022;-5,307833;-40
-2,258724;-5,316112;-40
-2,248424;-5,311296;-40
-2,2494;-5,316272;-40
-2,246119;-5,321005;-40
-2,227257;-5,331721;-40
-2,227257;-5,331721;-40
-2,225666;-5,324288;-40
-2,217052;-5,332756;-40
-2,220919;-5,333103;-40
-2,220466;-5,335762;-40
-2,250902;-5,34707;-40
-2,254706;-5,33505;-40
-2,252517;-5,333975;-40
-2,226231;-5,326343;-40
-2,223222;-5,313291;-40
-2,223864;-5,300566;-40
-2,21414;-5,287425;-40
-2,213753;-5,283595;-40
-2,20941;-5,276372;-40
-2,21731;-5,272779;-40
-2,22074;-5,271138;-40
-2,203859;-5,271225;-40
-2,230351;-5,282432;-40
-2,230351;-5,282432;-40
-2,232151;-5,29496;-40
-2,238681;-5,299309;-40
-2,245122;-5,306101;-40
-2,252949;-5,299611;-40
-2,244952;-5,298992;-40
-2,289735;-5,298041;-40
-2,278764;-5,295705;-40
-2,267775;-5,297396;-40
-2,268421;-5,287847;-40
-2,278727;-5,289664;-40
-2,287029;-5,288793;-40
-2,276842;-5,290614;-40
-2,287099;-5,298143;-40
-2,281981;-5,302614;-40
-2,287012;-5,289626;-40
-2,296251;-5,289347;-40
-2,29559;-5,315988;-40
-2,302197;-5,314175;-40
-2,304885;-5,320205;-40
-2,289751;-5,316308;-40
-2,276775;-5,333647;-40
-2,261738;-5,351032;-40
-2,248895;-5,362271;-40
-2,248895;-5,362271;-40
-2,259079;-5,385749;-40
-2,24291;-5,381401;-40
-2,234163;-5,377099;-40
-2,236215;-5,375368;-40
-2,245835;-5,379491;-40
-2,249171;-5,369308;-40
-2,242177;-5,366774;-40
-2,230169;-5,368215;-40
-2,228299;-5,372997;-40
-2,215394;-5,346142;-40
-2,204556;-5,332801;-40
-2,2559;-5,356653;-40
-2,249259;-5,339608;-40
-2,267838;-5,34267;-40
-2,275306;-5,33021;-40
-2,271223;-5,358564;-40
-2,264341;-5,369267;-40
-2,255597;-5,366161;-40
-2,257679;-5,369291;-40
-2,248645;-5,393882;-40
-2,258971;-5,382328;-40
-2,261362;-5,38106;-40
-2,240825;-5,380077;-40
-2,244097;-5,369259;-40
-2,239343;-5,370713;-40
-2,243454;-5,378207;-40
-2,243454;-5,378207;-40
-2,243295;-5,368823;-40
-2,250527;-5,376784;-40
-2,256104;-5,372924;-40
-2,255297;-5,38376;-40
-2,247348;-5,389727;-40
-2,260333;-5,389677;-40
-2,25484;-5,391712;-40
-2,249228;-5,409214;-40
-2,255166;-5,414226;-40
-2,255166;-5,414226;-40
-2,256413;-5,409541;-40
-2,24675;-5,407386;-40
-2,235523;-5,4233;-40
-2,229568;-5,441572;-40
-2,238653;-5,437341;-40
-2,237497;-5,440525;-40
-2,241446;-5,428773;-40
-2,237013;-5,436114;-40
-2,228693;-5,441325;-40
-2,199264;-5,440206;-40
-2,194902;-5,44226;-40
-2,20153;-5,461607;-40
-2,194882;-5,457352;-40
-2,194882;-5,457352;-40
-2,211839;-5,456534;-40
-2,231471;-5,454096;-40
-2,225505;-5,451463;-40
-2,228744;-5,450347;-40
-2,204003;-5,437087;-40
-2,181452;-5,422881;-40
-2,176527;-5,419131;-40
-2,185515;-5,394585;-40
-2,188689;-5,383937;-40
-2,188689;-5,383937;-40
-2,192238;-5,379702;-40
-2,182019;-5,394802;-40
-2,186412;-5,395166;-40
-2,166632;-5,394211;-40
-2,160686;-5,384699;-40
-2,143392;-5,38452;-40
-2,143392;-5,38452;-40
-2,143064;-5,376105;-40
-2,140243;-5,37861;-40
-2,164494;-5,384649;-40
-2,154746;-5,380376;-40
-2,164125;-5,382504;-40
-2,152674;-5,384664;-40
-2,16077;-5,386991;-40
-2,165056;-5,398062;-40
-2,157387;-5,395398;-40
-2,146529;-5,401098;-40
-2,143848;-5,40346;-40
-2,112814;-5,411382;-40
-2,105303;-5,416291;-40
-2,110291;-5,410691;-40
-2,118957;-5,393339;-40
-2,102679;-5,391188;-40
-2,104796;-5,388799;-40
-2,085276;-5,392218;-40
-2,085276;-5,392218;-40
-2,072169;-5,399778;-40
-2,071307;-5,394;-40
-2,071507;-5,392515;-40
-2,049365;-5,375498;-40
-2,062724;-5,390152;-40
-2,066676;-5,396363;-40
-2,070065;-5,378685;-40
-2,070456;-5,380935;-40
-2,061848;-5,373853;-40
-2,052119;-5,366134;-40
-2,048005;-5,361375;-40
-2,039787;-5,364884;-40
-2,042766;-5,364288;-40
-2,019757;-5,371876;-40
-2,019757;-5,371876;-40
-2,013754;-5,375202;-40
-2,010975;-5,371048;-40
-2,015652;-5,362309;-40
-2,013721;-5,35455;-40
-2,018695;-5,35418;-40
-2,014068;-5,355082;-40
-2,017384;-5,36531;-40
-2,041703;-5,355513;-40
-2,034157;-5,3518;-40
-2,051331;-5,351345;-40
-2,055926;-5,355543;-40
-2,069524;-5,360226;-40
-2,080429;-5,358626;-40
-2,078308;-5,359535;-40
-2,082439;-5,350985;-40
-2,071941;-5,362844;-40
-2,072838;-5,363672;-40
-2,07577;-5,357787;-40
-2,063276;-5,34442;-40
-2,063276;-5,34442;-40
-2,066806;-5,345845;-40
-2,066117;-5,357211;-40
-2,063243;-5,346528;-40
-2,072001;-5,347174;-40
-2,034713;-5,353056;-40
-2,047682;-5,359217;-40
-2,065402;-5,349001;-40
-2,0568;-5,336755;-40
-2,059544;-5,336102;-40
-2,043077;-5,337409;-40
-2,030993;-5,351584;-40
-2,033848;-5,345806;-40
-2,030957;-5,358053;-40
-2,018969;-5,365293;-40
-2,017394;-5,353889;-40
-1,994376;-5,363246;-40
-1,985203;-5,351212;-40
-1,993602;-5,351018;-40
-2,001821;-5,345917;-40
-1,991369;-5,348611;-40
-1,991369;-5,348611;-40
-1,983046;-5,339046;-40
-1,971734;-5,336258;-40
-1,948834;-5,330433;-40
-1,959249;-5,343595;-40
-1,959249;-5,343595;-40
-1,95295;-5,33175;-40
-1,951079;-5,333212;-40
-1,939912;-5,30276;-40
-1,948237;-5,308335;-40
-1,951199;-5,305004;-40
-1,945752;-5,305902;-40
-1,950217;-5,304324;-40
-1,947562;-5,307243;-40
-1,96239;-5,304695;-40
-1,957036;-5,306884;-40
-1,972466;-5,309803;-40
-1,971474;-5,301751;-40
-1,98084;-5,312846;-40
-1,982657;-5,310389;-40
-2,000132;-5,304187;-40
-2,008622;-5,299535;-40
-1,996657;-5,29014;-40
-2,00051;-5,292627;-40
-1,995393;-5,301555;-40
-1,988645;-5,298691;-40
-1,970601;-5,291289;-40
-1,970601;-5,291289;-40
-1,972098;-5,279209;-40
-1,98634;-5,287832;-40
-1,98634;-5,287832;-40
-1,984516;-5,291559;-40
-1,980971;-5,291211;-40
-1,980971;-5,291211;-40
-1,976038;-5,296528;-40
-1,959174;-5,29477;-40
-1,949846;-5,285066;-40
-1,937958;-5,272703;-40
-1,940166;-5,270082;-40
-1,94111;-5,279768;-40
-1,926677;-5,278109;-40
-1,92766;-5,291433;-40
-1,924315;-5,29251;-40
-1,950342;-5,303869;-40
-1,948076;-5,305339;-40
-1,93844;-5,302865;-40
-1,93844;-5,302865;-40
-1,909326;-5,298166;-40
-1,90468;-5,309692;-40
-1,899824;-5,301428;-40
-1,900206;-5,305681;-40
-1,918708;-5,287178;-40
-1,932046;-5,290963;-40
-1,930944;-5,290675;-40
-1,923032;-5,280469;-40
-1,923818;-5,28519;-40
-1,924608;-5,283873;-40
-1,923249;-5,280946;-40
-1,925872;-5,276057;-40
-1,920313;-5,276873;-40
-1,926004;-5,276246;-40
-1,915168;-5,283753;-40
-1,916422;-5,293162;-40
-1,906747;-5,297393;-40
-1,898862;-5,288581;-40
-1,907002;-5,288796;-40
-1,895432;-5,279611;-40
-1,902392;-5,286285;-40
-1,893007;-5,28002;-40
-1,886658;-5,282587;-40
-1,878626;-5,283272;-40
-1,878504;-5,302706;-40
-1,878504;-5,302706;-40
-1,865848;-5,311762;-40
-1,861477;-5,320844;-40
-1,841785;-5,310956;-40
-1,833738;-5,31804;-40
-1,845937;-5,318944;-40
-1,844534;-5,315065;-40
-1,848707;-5,323295;-40
-1,8206;-5,327929;-40
-1,813283;-5,315467;-40
-1,808838;-5,314357;-40
-1,810786;-5,321962;-40
-1,798383;-5,318856;-40
-1,803991;-5,316176;-40
-1,813135;-5,316023;-40
-1,817304;-5,31858;-40
-1,813036;-5,328753;-40
-1,811898;-5,334314;-40
-1,773494;-5,321841;-40
-1,788418;-5,313193;-40
-1,794351;-5,3036;-40
-1,794743;-5,278059;-40
-1,785673;-5,267149;-40
-1,799003;-5,274711;-40
-1,805371;-5,286758;-40
-1,816545;-5,266225;-40
-1,809803;-5,254219;-40
-1,809587;-5,26068;-40
-1,809587;-5,26068;-40
-1,832276;-5,252036;-40
-1,848214;-5,235166;-40
-1,852984;-5,233767;-40
-1,85227;-5,228956;-40
-1,85227;-5,228956;-40
-1,855625;-5,227185;-40
-1,836701;-5,219388;-40
-1,830311;-5,227962;-40
-1,814786;-5,221992;-40
-1,813814;-5,232447;-40
-1,810513;-5,221148;-40
-1,819895;-5,222006;-40
-1,812096;-5,244529;-40
-1,813109;-5,241555;-40
-1,79846;-5,233942;-40
-1,793786;-5,250674;-40
-1,808071;-5,244963;-40
-1,809756;-5,250979;-40
-1,794455;-5,245822;-40
-1,780286;-5,250332;-40
-1,779173;-5,251906;-40
-1,767358;-5,268983;-40
-1,743563;-5,258781;-40
-1,743563;-5,258781;-40
-1,752005;-5,262113;-40
-1,749122;-5,277771;-40
-1,766958;-5,272494;-40
-1,76666;-5,278809;-40
-1,781551;-5,273411;-40
-1,804414;-5,259501;-40
-1,80487;-5,263938;-40
-1,817454;-5,279562;-40
-1,810984;-5,285873;-40
-1,820213;-5,287793;-40
-1,818791;-5,28379;-40
-1,811541;-5,288907;-40
-1,811865;-5,299667;-40
-1,797376;-5,2757;-40
-1,803135;-5,272491;-40
-1,803135;-5,272491;-40
-1,777258;-5,28218;-40
-1,78033;-5,286072;-40
-1,794765;-5,2905;-40
-1,782153;-5,291336;-40
-1,803672;-5,293284;-40
-1,810636;-5,280558;-40
-1,80196;-5,287549;-40
-1,787432;-5,298639;-40
-1,789913;-5,316612;-40
-1,794235;-5,322659;-40
-1,800214;-5,317095;-40
-1,796362;-5,306092;-40
-1,773355;-5,317978;-40
-1,77074;-5,313442;-40
-1,768267;-5,324264;-40
-1,758144;-5,338512;-40
-1,752528;-5,332244;-40
-1,752511;-5,322327;-40
-1,780012;-5,325678;-40
-1,768872;-5,32839;-40
-1,75364;-5,326841;-40
-1,758295;-5,321327;-40
-1,760374;-5,330369;-40
-1,765148;-5,328418;-40
-1,770952;-5,326612;-40
-1,765746;-5,32496;-40
-1,765746;-5,32496;-40
-1,75593;-5,301651;-40
-1,755816;-5,302961;-40
-1,756536;-5,30534;-40
-1,742348;-5,282975;-40
-1,743152;-5,288743;-40
-1,743152;-5,288743;-40
-1,761525;-5,298568;-40
-1,774935;-5,2913;-40
-1,7818;-5,292012;-40
-1,781341;-5,283763;-40
-1,789532;-5,292249;-40
-1,811363;-5,283872;-40
-1,802124;-5,278441;-40
-1,802059;-5,274486;-40
-1,798078;-5,275623;-40
-1,805149;-5,269653;-40
-1,808258;-5,266714;-40
-1,805581;-5,262572;-40
-1,808712;-5,259845;-40
-1,805733;-5,256749;-40
-1,804914;-5,240323;-40
-1,798384;-5,216098;-40
-1,797073;-5,222004;-40
-1,803737;-5,232016;-40
-1,800471;-5,228669;-40
-1,800757;-5,20046;-40
-1,809502;-5,190368;-40
-1,798152;-5,186247;-40
-1,805952;-5,185787;-40
-1,79001;-5,198718;-40
-1,780632;-5,193076;-40
-1,789081;-5,188925;-40
-1,789457;-5,184516;-40
-1,782572;-5,191084;-40
-1,782654;-5,190707;-40
-1,784157;-5,205894;-40
-1,793022;-5,184055;-40
-1,786159;-5,187843;-40
-1,80528;-5,190889;-40
-1,83952;-5,191877;-40
-1,85003;-5,20664;-40
-1,853995;-5,209066;-40
-1,834719;-5,208647;-40
-1,834988;-5,206265;-40
-1,827458;-5,217422;-40
-1,823561;-5,212496;-40
-1,829083;-5,198318;-40
-1,832161;-5,196587;-40
-1,816484;-5,203255;-40
-1,835249;-5,199207;-40
-1,827981;-5,19029;-40
-1,823236;-5,189585;-40
-1,827574;-5,180145;-40
-1,861279;-5,190487;-40
-1,852783;-5,19122;-40
-1,853574;-5,200498;-40
-1,830768;-5,197219;-40
-1,823904;-5,209438;-40
-1,818466;-5,209149;-40
-1,817569;-5,200523;-40
-1,823238;-5,203089;-40
-1,828722;-5,195979;-40
-1,823096;-5,194719;-40
-1,847625;-5,183175;-40
-1,863615;-5,193635;-40
-1,8606;-5,185252;-40
-1,851344;-5,196249;-40
-1,838915;-5,201493;-40
-1,8435;-5,203964;-40
-1,841311;-5,184956;-40
-1,849775;-5,180182;-40
-1,843681;-5,174112;-40
-1,858746;-5,173779;-40
-1,872322;-5,179631;-40
-1,869891;-5,169184;-40
-1,864443;-5,163915;-40
-1,854681;-5,161168;-40
-1,85449;-5,165378;-40
-1,872225;-5,173362;-40
-1,856067;-5,183829;-40
-1,846638;-5,189885;-40
-1,846337;-5,19124;-40
-1,846337;-5,19124;-40
-1,87312;-5,190869;-40
-1,878725;-5,205365;-40
-1,880315;-5,196358;-40
-1,871544;-5,190242;-40
-1,872319;-5,184782;-40
-1,856998;-5,193686;-40
-1,857478;-5,198395;-40
-1,866302;-5,212715;-40
-1,866302;-5,212715;-40
-1,873845;-5,204141;-40
-1,864847;-5,209105;-40
-1,871296;-5,219001;-40
-1,87297;-5,213166;-40
-1,874143;-5,218145;-40
-1,893049;-5,226681;-40
-1,902711;-5,229321;-40
-1,904313;-5,235532;-40
-1,901619;-5,234509;-40
-1,902588;-5,230054;-40
-1,907745;-5,231354;-40
-1,909584;-5,23935;-40
-1,907915;-5,246277;-40
-1,894007;-5,254473;-40
-1,899463;-5,250682;-40
-1,914858;-5,247257;-40
-1,932736;-5,239639;-40
-1,924732;-5,232565;-40
-1,927827;-5,23234;-40
-1,92894;-5,229424;-40
-1,929738;-5,238898;-40
-1,93518;-5,240109;-40
-1,92372;-5,235909;-40
-1,92372;-5,235909;-40
-1,910056;-5,246525;-40
-1,907245;-5,240045;-40
-1,905523;-5,234741;-40
-1,910585;-5,229412;-40
-1,919963;-5,234805;-40
-1,906058;-5,237829;-40
-1,906143;-5,232283;-40
-1,890578;-5,224061;-40
-1,901462;-5,228556;-40
-1,905231;-5,226787;-40
-1,910419;-5,227653;-40
-1,895522;-5,227162;-40
-1,900506;-5,230548;-40
-1,901362;-5,233613;-40
-1,899916;-5,247241;-40
-1,908322;-5,267237;-40
-1,924573;-5,260643;-40
-1,930643;-5,260487;-40
-1,929598;-5,266466;-40
-1,941222;-5,261878;-40
-1,939301;-5,267357;-40
-1,931758;-5,260419;-40
-1,946153;-5,264199;-40
-1,935723;-5,26823;-40
-1,953652;-5,283978;-40
-1,956487;-5,292159;-40
-1,93441;-5,27568;-40
-1,928805;-5,277964;-40
-1,929102;-5,281717;-40
-1,92963;-5,280571;-40
-1,936364;-5,283219;-40
-1,936364;-5,283219;-40
-1,931172;-5,265025;-40
-1,924213;-5,2727;-40
-1,912652;-5,260207;-40
-1,902428;-5,267406;-40
-1,902428;-5,267406;-40
-1,927768;-5,287045;-40
-1,935589;-5,287694;-40
-1,939876;-5,286258;-40
-1,947199;-5,2938;-40
-1,942214;-5,29005;-40
-1,949043;-5,289293;-40
-1,944249;-5,281203;-40
-1,944249;-5,281203;-40
-1,949132;-5,274071;-40
-1,952283;-5,283056;-40
-1,949373;-5,257223;-40
-1,953402;-5,255823;-40
-1,967832;-5,262041;-40
-1,962003;-5,266689;-40
-1,960311;-5,269059;-40
-1,96617;-5,277783;-40
-1,969961;-5,269083;-40
-1,977436;-5,267111;-40
-1,978798;-5,259806;-40
-1,980833;-5,260715;-40
-1,975802;-5,273982;-40
-1,986809;-5,274979;-40
-2,002631;-5,249573;-40
-1,989506;-5,251259;-40
-1,987237;-5,25185;-40
-1,977817;-5,256102;-40
-1,977817;-5,256102;-40
-1,960509;-5,2754;-40
-1,966714;-5,265847;-40
-1,960171;-5,26516;-40
-1,968057;-5,252424;-40
-1,987002;-5,240227;-40
-1,987002;-5,240227;-40
-2,012309;-5,230333;-40
-2,007158;-5,227688;-40
-2,002031;-5,223635;-40
-2,004171;-5,222685;-40
-2,011114;-5,222883;-40
-2,003827;-5,212765;-40
-2,003827;-5,212765;-40
-1,999634;-5,210066;-40
-1,985346;-5,203497;-40
-1,976488;-5,208174;-40
-1,980464;-5,214782;-40
-1,979998;-5,223662;-40
-1,976172;-5,22403;-40
-1,987902;-5,199368;-40
-1,985384;-5,192731;-40
-1,991526;-5,186312;-40
-1,997698;-5,1721;-40
-1,99578;-5,165051;-40
-1,999368;-5,165719;-40
-1,993995;-5,169081;-40
-1,991133;-5,160504;-40
-1,972113;-5,17531;-40
-1,972113;-5,17531;-40
-1,962827;-5,151379;-40
-1,971377;-5,133835;-40
-1,982354;-5,136423;-40
-1,978255;-5,127454;-40
-1,978489;-5,11415;-40
-1,984848;-5,109818;-40
-1,984848;-5,109818;-40
-1,979576;-5,119842;-40
-1,984242;-5,121451;-40
-2,007171;-5,124218;-40
-2,003991;-5,101953;-40
-1,999129;-5,098104;-40
-2,014011;-5,096264;-40
-2,015821;-5,096306;-40
-2,009217;-5,09683;-40
-1,998503;-5,093605;-40
-1,994077;-5,090821;-40
-1,993903;-5,078626;-40
-2,019888;-5,076769;-40
-2,013942;-5,08703;-40
-2,033503;-5,061756;-40
-2,031205;-5,074083;-40
-2,021028;-5,080157;-40
-2,019293;-5,072863;-40
-2,025233;-5,072507;-40
-2,020951;-5,042703;-40
-2,031036;-5,046958;-40
-2,025834;-5,062612;-40
-2,03058;-5,052411;-40
-2,041129;-5,056498;-40
-2,040303;-5,070695;-40
-2,048951;-5,085981;-40
-2,047996;-5,078226;-40
-2,045271;-5,06528;-40
-2,016458;-5,066532;-40
-2,027718;-5,057971;-40
-2,041264;-5,044169;-40
-2,056095;-5,07154;-40
-2,061307;-5,080437;-40
-2,089877;-5,08433;-40
-2,092574;-5,084615;-40
-2,092574;-5,084615;-40
-2,088691;-5,093917;-40
-2,083696;-5,111856;-40
-2,078319;-5,127814;-40
-2,080129;-5,135673;-40
-2,084485;-5,125018;-40
-2,094015;-5,125731;-40
-2,096635;-5,103601;-40
-2,082532;-5,09928;-40
-2,084557;-5,106606;-40
-2,08677;-5,111352;-40
-2,08677;-5,111352;-40
-2,081583;-5,129383;-40
-2,080418;-5,137895;-40
-2,099858;-5,140259;-40
-2,099858;-5,140259;-40
-2,109437;-5,143258;-40
-2,109234;-5,145561;-40
-2,109176;-5,152821;-40
-2,111135;-5,147699;-40
-2,111135;-5,147699;-40
-2,108079;-5,139313;-40
-2,088768;-5,144731;-40
-2,092885;-5,15126;-40
-2,100032;-5,163557;-40
-2,098844;-5,165614;-40
-2,098813;-5,159058;-40
-2,097196;-5,171329;-40
-2,097278;-5,168007;-40
-2,100358;-5,1574;-40
-2,101997;-5,17158;-40
-2,094831;-5,178152;-40
-2,091852;-5,188092;-40
-2,081492;-5,185268;-40
-2,086687;-5,18356;-40
-2,079473;-5,179973;-40
-2,085576;-5,189914;-40
-2,085752;-5,19148;-40
-2,094361;-5,177865;-40
-2,099515;-5,175797;-40
-2,086566;-5,172251;-40
-2,086566;-5,172251;-40
-2,082555;-5,170111;-40
-2,079268;-5,157023;-40
-2,079268;-5,157023;-40
-2,089359;-5,156308;-40
-2,088138;-5,146307;-40
-2,083836;-5,147743;-40
-2,083795;-5,15429;-40
-2,087846;-5,163087;-40
-2,09826;-5,168957;-40
-2,10562;-5,170949;-40
-2,130286;-5,161273;-40
-2,135343;-5,165002;-40
-2,130398;-5,169346;-40
-2,117036;-5,144514;-40
-2,117036;-5,144514;-40
-2,107025;-5,140115;-40
-2,097148;-5,144654;-40
-2,104465;-5,151454;-40
-2,11902;-5,158795;-40
-2,122978;-5,13371;-40
-2,125282;-5,136303;-40
-2,08745;-5,132251;-40
-2,097022;-5,147919;-40
-2,100265;-5,149151;-40
-2,104556;-5,149334;-40
-2,100154;-5,15008;-40
-2,082641;-5,14209;-40
-2,063826;-5,139957;-40
-2,036102;-5,149679;-40
-2,050425;-5,161166;-40
-2,049058;-5,163733;-40
-2,05899;-5,147717;-40
-2,05899;-5,147717;-40
-2,073395;-5,143195;-40
-2,073702;-5,126056;-40
-2,068064;-5,119887;-40
-2,069389;-5,11658;-40
-2,068544;-5,114882;-40
-2,072458;-5,10278;-40
-2,069101;-5,10994;-40
-2,0667;-5,114103;-40
-2,060231;-5,100493;-40
-2,05206;-5,100343;-40
-2,039747;-5,089719;-40
-2,041741;-5,089629;-40
-2,049164;-5,099622;-40
-2,055022;-5,095695;-40
-2,064716;-5,097693;-40
-2,073047;-5,102651;-40
-2,06554;-5,106267;-40
-2,077688;-5,104213;-40
-2,079528;-5,101803;-40
-2,08366;-5,105276;-40
-2,085974;-5,111484;-40
-2,081468;-5,11125;-40
-2,079798;-5,112185;-40
-2,080673;-5,101906;-40
-2,088202;-5,108624;-40
-2,091833;-5,127053;-40
-2,081865;-5,112875;-40
-2,081595;-5,119423;-40
-2,081595;-5,119423;-40
-2,061786;-5,12331;-40
-2,064628;-5,124743;-40
-2,052703;-5,127868;-40
-2,052169;-5,110419;-40
-2,058789;-5,118802;-40
-2,061358;-5,117435;-40
