53852;29257;35;33;-1;5;3;1;3;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53856;29261;35;32;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29263;33;33;-1;5;3;1;3;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53853;29261;33;34;-1;5;4;1;3;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53851;29258;33;34;-1;5;3;1;2;2;-5;-2;-3;0;3;1;-3;-6;-1;13
53854;29259;34;34;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53851;29261;34;35;-1;5;4;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53856;29262;34;34;-1;5;4;1;3;2;-5;-2;-3;0;3;1;-3;-6;-1;13
53857;29259;34;34;-1;5;3;1;3;2;-5;-2;-3;0;3;1;-3;-6;-1;13
53856;29258;33;32;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53852;29259;34;32;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53850;29261;34;33;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53855;29265;34;32;-1;5;3;1;2;2;-5;-2;-3;0;3;1;-3;-6;-1;13
53855;29265;33;33;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53857;29260;36;36;-1;5;4;1;3;1;-5;-2;-4;0;3;1;-3;-6;-1;13
53857;29258;34;32;-1;5;3;1;3;1;-5;-1;-4;0;3;1;-3;-6;-1;13
53856;29256;33;34;-1;5;3;1;3;1;-5;-2;-4;0;3;1;-3;-6;-1;13
53851;29258;34;33;-1;5;3;1;2;1;-5;-1;-4;0;3;1;-3;-6;-1;13
53857;29255;35;33;-1;5;3;1;2;2;-5;-1;-4;0;3;1;-3;-6;-1;13
53850;29257;35;35;-1;5;3;1;3;1;-5;-1;-4;0;3;1;-3;-6;-1;13
53856;29258;33;34;-1;5;3;1;2;1;-5;-1;-4;0;3;1;-3;-6;-1;13
53859;29255;34;36;-1;5;3;1;2;1;-5;-1;-4;0;3;1;-3;-6;-1;13
53851;29256;33;33;-1;5;3;1;2;2;-5;-1;-4;0;3;1;-3;-6;-1;13
53856;29256;33;32;-1;5;3;1;2;2;-5;-1;-4;0;3;1;-3;-6;-1;13
53856;29260;34;34;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53850;29261;33;35;-1;5;3;1;2;2;-5;-1;-4;0;3;1;-3;-6;-1;13
53850;29259;35;36;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53853;29258;34;37;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53855;29263;33;35;-1;5;3;1;2;2;-5;-1;-4;0;3;1;-3;-6;-1;13
53852;29261;34;32;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29262;34;32;-1;5;3;1;2;2;-5;-1;-4;0;3;1;-3;-6;-1;13
53854;29256;33;35;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53851;29261;33;31;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53850;29260;33;32;-1;5;3;1;3;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29259;34;32;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29260;35;35;-1;5;3;1;2;2;-5;-1;-4;0;3;1;-3;-6;-1;13
53851;29258;34;33;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-4;-6;-1;13
53858;29258;34;32;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53853;29260;33;35;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29261;32;34;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53852;29258;36;34;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29262;33;32;-1;5;3;1;2;2;-5;-2;-4;0;3;1;-3;-6;-1;13
53850;29257;33;32;-1;5;3;1;2;1;-5;-2;-4;0;3;1;-3;-6;-1;13
53857;29254;33;33;-1;5;3;1;2;1;-5;-2;-4;0;3;1;-3;-6;-1;13
53853;29261;33;33;-1;5;3;1;2;1;-5;-2;-3;0;3;1;-3;-6;-1;13
53854;29261;34;36;-1;5;3;1;2;1;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29261;35;35;-1;5;3;1;2;1;-5;-2;-4;0;3;1;-3;-6;-1;13
53851;29258;33;33;-1;5;3;1;2;1;-5;-2;-4;0;3;1;-3;-6;-1;13
53854;29261;33;35;-1;5;3;1;2;1;-5;-2;-4;0;3;1;-3;-6;-1;13
