1,90904;0,4669266;-44;0,1370019;-0,2185363;-9,811248;34,74426;44,17419;13;5;18;13;3;16;318929;-41;15;-7;23790243;4594;6803;108;3867069;565411750;31;8;483997005;24182938;186;0,1529131;0,3629712;-0,01037145;0,3239595;4,627883;1,082415;2097151
1,924593;0,4904726;-44;0,1223108;-0,2161582;-9,806527;34,74426;44,17419;13;5;18;13;3;16;560629216;-47;-5;24;23790243;4589;6801;115;3867711;565412250;31;8;483997002;24182943;186;0,1532462;0,3786939;-0,009256128;0,3239803;4,663114;1,108783;2097151
1,818287;0,4822716;-45;0,1294814;-0,218766;-9,801506;34,7493;44,25049;13;5;18;13;3;17;781405097;5;6;-18;23790243;4572;6793;91;3869134;565413500;31;8;483996978;24182950;186;0,1368795;0,3593533;-0,01007653;0,3239744;4,63502;1,093368;2097151
1,787341;0,5009997;-44;0,112516;-0,2116278;-9,81895;34,78455;44,17419;13;5;18;13;3;18;621870561;2;-5;-16;23790243;4555;6779;96;3869963;565414250;31;8;483996967;24182955;186;0,1331707;0,3520072;-0,008365302;0,3239806;4,680157;1,073893;2097151
1,780448;0,4935419;-44;0,1318099;-0,2115499;-9,801615;34,75433;44,17419;13;5;18;13;3;18;942180849;-13;6;4;23790243;4543;6773;113;3870560;565414750;31;8;483996964;24182957;186;0,134344;0,3525668;-0,00463842;0,3239935;4,703278;1,077683;2097151
1,790576;0,5341721;-44;0,1221465;-0,2264486;-9,808759;34,76944;44,25049;13;5;18;13;3;19;542491335;-3;2;-4;23790243;4528;6764;82;3870987;565415250;31;8;483996940;24182954;186;0,1137455;0,3116915;-0,005867484;0,3239709;4,573478;1,031584;2097151
1,801999;0,5117443;-44;0,1269059;-0,219123;-9,803959;34,79462;44,25049;13;5;18;13;3;20;102795888;-3;3;-4;23790243;4500;6746;81;3871550;565416000;31;8;483996930;24182957;186;0,1122597;0,3123351;-0,005531518;0,3239525;4,619746;1,047612;2097151
1,811552;0,519017;-44;0,1294688;-0,2167711;-9,82113;34,7644;44,25049;13;5;18;13;3;20;382956864;12;2;19;23790243;4500;6746;90;3871812;565416000;31;8;483996926;24182958;186;0,1107951;0,3130208;-0,005324806;0,3239349;4,584997;1,041042;2097151
1,815226;0,553245;-44;0,1341272;-0,2168083;-9,803938;34,7644;44,25049;13;5;18;13;3;20;983422194;-17;-2;19;23790243;4474;6729;106;3872524;565416750;31;8;483996903;24182954;186;0,0923526;0,2785929;-0,008693021;0,3239625;4,583212;1,016427;2097151
1,805696;0,5637484;-44;0,1244477;-0,2266738;-9,806283;34,79965;44,25049;13;5;18;13;3;21;303577237;-21;9;14;23790243;4464;6722;111;3872846;565417000;31;8;483996901;24182957;186;0,09323563;0,2901773;-0,01095167;0,3239568;4,529406;1,026345;2097151
1,84067;0,5334162;-44;0,1219324;-0,2292079;-9,801347;34,82483;44,25049;13;5;18;13;3;22;184035233;12;6;-11;23790243;4421;6689;97;3873690;565418000;31;8;483996880;24182961;186;0,08589119;0,2995886;-0,005841432;0,3239062;4,545208;1,04485;2097151
1,814545;0,5043669;-44;0,1267599;-0,2220704;-9,808775;34,81979;44,25049;13;5;18;13;3;23;344818650;0;31;-10;23790243;4380;6655;52;3874857;565419000;31;8;483996850;24182958;186;0,075411;0,2581276;0,006269327;0,3238887;4,4121;0,9777093;2097151
1,807639;0,4959279;-44;0,1364666;-0,2196382;-9,808734;34,80972;44,25049;13;5;18;13;3;23;644973959;6;15;0;23790243;4364;6644;61;3875036;565419500;31;8;483996843;24182958;186;0,07494859;0,2531613;0,004993255;0,3238842;4,407212;0,9695282;2097151
1,800139;0,5330611;-44;0,1218227;-0,2123308;-9,809013;34,78958;44,25049;13;5;18;13;3;23;945284179;8;1;22;23790243;4357;6640;86;3875617;565419750;31;8;483996839;24182961;186;0,07999015;0,2672075;0,004849968;0,3238658;4,434;0,9945316;2097151
1,801032;0,5311098;-44;0,1193575;-0,2197106;-9,803993;34,77951;44,25049;13;5;18;13;3;24;165284179;8;1;22;23790243;4350;6636;86;3875617;565420000;31;8;483996824;24182959;186;0,07337701;0,2594801;0,002995371;0,3239114;4,400587;0,9939452;2097151
1,799495;0,5364968;-44;0,1242015;-0,2172753;-9,803991;34,79462;44,25049;13;5;18;13;3;24;505594466;-13;-13;22;23790243;4347;6635;91;3876135;565420250;31;8;483996820;24182961;186;0,07706133;0,2701514;0,005590815;0,3239006;4,36001;1,015514;2097151
1,786245;0,4934437;-44;0,116863;-0,2149069;-9,804105;34,80972;44,25049;13;5;18;13;3;25;45898953;-10;7;36;23790243;4340;6635;99;3876708;565420750;31;8;483996808;24182961;185;0,07813073;0,2674116;0,007724457;0,3239544;4,341182;1,010072;2097151
1,771123;0,5079007;-44;0,1241203;-0,2075585;-9,804182;34,81979;44,25049;13;5;18;13;3;25;346059997;-13;13;29;23790243;4334;6632;100;3877000;565421000;31;8;483996804;24182962;185;0,08082301;0,273852;0,009519404;0,3239273;4,370128;1,024272;2097151
1,777696;0,5190144;-44;0,1242604;-0,2272417;-9,811132;34,79965;44,32678;13;5;18;13;3;25;606215239;-6;7;34;23790243;4323;6627;96;3877279;565421500;31;8;483996798;24182962;185;0,081461;0,2751113;0,01569762;0,3239143;4,397558;1,036201;2097151
1,772858;0,5557382;-44;0,1216601;-0,2174101;-9,799096;34,81979;44,32678;13;5;18;13;3;25;926525193;-28;7;15;23790243;4317;6625;114;3877904;565421750;31;8;483996794;24182964;185;0,08303231;0,2825443;0,02057123;0,3239059;4,430082;1,049001;2097151
1,772562;0,5901514;-44;0,1241531;-0,2199232;-9,80637;34,78958;44,32678;13;5;18;13;3;26;206680769;30;4;1;23790243;4311;6625;110;3878224;565422000;31;8;483996780;24182962;185;0,0770392;0,2799351;0,02391071;0,3239246;4,352502;1,061038;2097151
1,805162;0,5860082;-44;0,1144464;-0,2175949;-9,813866;34,80972;44,32678;13;5;18;13;3;26;786990922;20;6;16;23790243;4301;6617;99;3878834;565422500;31;8;483996769;24182963;185;0,07085399;0,2764873;0,01781144;0,3239714;4,369583;1,075148;2097151
1,819486;0,5895384;-44;0,1167782;-0,2175781;-9,804046;34,81979;44,32678;13;5;18;13;3;27;107072898;-11;12;5;23790243;4293;6615;99;3879121;565423000;31;8;483996765;24182964;185;0,07027819;0,2847541;0,01670047;0,3239712;4,436161;1,071357;2097151
1,790452;0,5795695;-44;0,1217126;-0,2102952;-9,816394;34,8349;44,32678;13;5;18;13;3;27;387298408;8;-3;18;23790243;4293;6615;86;3879371;565423000;31;8;483996760;24182965;185;0,06752158;0,2829747;0,01671311;0,3239785;4,404462;1,058923;2097151
1,814123;0,5662562;-44;0,1337565;-0,2176197;-9,801438;34,83994;44,32678;13;5;18;13;3;27;707611494;25;4;6;23790243;4284;6614;105;3879885;565423500;31;8;483996746;24182961;185;0,06075944;0,2714446;0,01593526;0,323952;4,356388;1,056231;2097151
1,826443;0,5854424;-44;0,1289003;-0,2202402;-9,806335;34,85504;44,32678;13;5;18;13;3;28;908387443;6;8;-1;23790243;4264;6610;77;3881177;565424750;31;8;483996727;24182962;185;0,05920434;0,2810926;0,01656345;0,3241496;4,444101;1,060628;2097151
1,813812;0,5948758;-44;0,1239508;-0,2104768;-9,804127;34,8349;44,32678;13;5;18;13;3;29;188387377;6;8;-1;23790243;4259;6607;77;3881177;565425000;31;8;483996715;24182958;185;0,05357888;0,2704894;0,0155923;0,3241286;4,402469;1,044355;2097151
1,813121;0,5875803;-44;0,1384821;-0,2226969;-9,791502;34,9054;44,32678;13;5;18;13;3;29;508697797;-41;-7;1;23790243;4255;6606;110;3881806;565425250;31;8;483996710;24182958;185;0,05323238;0,2709672;0,01335541;0,3241021;4,358375;1,047165;2097151
1,834006;0,6670124;-44;0,1168789;-0,2328157;-9,823365;34,86008;44,32678;13;5;18;13;3;30;649163259;8;-8;-12;23790243;4238;6604;106;3882906;565426500;31;8;483996694;24182956;185;0,04773401;0,2826547;0,005248341;0,3242433;4,404065;1,056632;2097151
1,846367;0,6815354;-44;0,1361172;-0,2229085;-9,803782;34,86511;44,32678;13;5;18;13;3;30;949628789;16;-3;-22;23790243;4235;6604;110;3883500;565426750;31;8;483996691;24182956;185;0,04552351;0,2891296;0,00571336;0,324235;4,434862;1,063834;2097151
1,847449;0,6973692;-44;0,128718;-0,2205196;-9,796556;34,87518;44,32678;13;5;18;13;3;31;549939009;23;3;-18;23790243;4227;6601;111;3884131;565427250;31;8;483996675;24182950;185;0,03500207;0,288362;0,001871594;0,3242207;4,36773;1,063726;2097151
1,807684;0,7269742;-44;0,1310595;-0,218101;-9,789235;34,87015;44,32678;13;5;18;13;3;32;130239496;-49;-23;5;23790243;4218;6599;103;3884959;565428000;31;8;483996666;24182948;185;0,0283817;0,2926661;-0,0004776329;0,3242059;4,422814;1,069833;2097151
1,809024;0,75518;-44;0,1311266;-0,1887874;-9,811864;34,85504;44,32678;13;5;18;13;3;32;370400473;-49;-23;5;23790243;4218;6599;103;3884959;565428000;31;8;483996661;24182947;185;0,02402951;0,2929819;3,12651E-05;0,3242087;4,39811;1,067598;2097151
1,801021;0,7677027;-44;0,1263652;-0,2158411;-9,811367;34,86008;44,32678;13;5;18;13;3;32;670400606;-11;0;12;23790243;4214;6599;110;3885548;565428500;31;8;483996647;24182938;185;0,0134036;0,2729536;0,001541281;0,3241757;4,425575;1,071738;2097151
1,815813;0,7671681;-44;0,123891;-0,2232038;-9,803894;34,88525;44,32678;13;5;18;13;3;32;970869936;20;-21;-24;23790243;4211;6599;103;3885847;565428750;31;8;483996643;24182938;185;0,008522681;0,2769081;8,342534E-05;0,3241433;4,463549;1,08409;2097151
1,812791;0,7558631;-44;0,1337004;-0,2159013;-9,816195;34,86008;44,32678;13;5;18;13;3;33;271025246;-40;1;16;23790243;4208;6598;114;3886178;565429000;31;8;483996640;24182938;185;0,004651157;0,2840285;0,001419962;0,3241114;4,356094;1,068299;2097151
1,808374;0,7628342;-44;0,1239835;-0,2208635;-9,816187;34,88022;44,32678;13;5;18;13;3;33;571180621;19;-14;14;23790243;4206;6599;91;3886441;565429250;31;8;483996635;24182937;185;0,001222985;0,2843778;0,000902835;0,3240847;4,381759;1,069394;2097151
1,799809;0,7733364;-44;0,1335342;-0,2207897;-9,796497;34,88525;44,40308;13;5;18;13;3;33;871335265;-12;-5;13;23790243;4204;6598;101;3886735;565429500;31;8;483996631;24182937;185;-0,001587902;0,2884373;0,002076827;0,3241082;4,414628;1,077173;2097151
1,816064;0,7868806;-44;0,1214536;-0,2110961;-9,811502;34,91547;44,40308;13;5;18;13;3;34;131490575;-5;-23;4;23790243;4198;6596;59;3887225;565430000;31;8;483996626;24182936;185;-0,005683719;0,2900358;0,00149544;0,3240931;4,450715;1,087776;2097151
1,790773;0,7752597;-44;0,1312389;-0,2308377;-9,808559;34,9054;44,40308;13;5;18;13;3;35;12076480;-1;-6;-5;23790243;4190;6599;84;3888059;565430750;31;8;483996601;24182920;185;-0,01678989;0,2546141;0,006676238;0,3240605;4,342125;1,037852;2097151
1,777957;0,7866067;-44;0,1287944;-0,2186294;-9,813722;34,88022;44,40308;13;5;18;13;3;35;332266457;-5;3;-8;23790243;4187;6599;86;3888308;565431000;31;8;483996597;24182919;185;-0,01961465;0,2574969;0,007777715;0,3240483;4,36412;1,042112;2097151
1,783893;0,7895306;-44;0,1239251;-0,2186646;-9,813766;34,89532;44,40308;13;5;18;13;3;35;572421567;-17;3;-3;23790243;4184;6598;108;3888620;565431250;31;8;483996592;24182918;185;-0,0222701;0,2591342;0,007016195;0,324028;4,338946;1,04321;2097151
1,762362;0,7867205;-44;0,1264912;-0,2236481;-9,825893;34,88022;44,40308;13;5;18;13;3;35;872576811;-8;-3;-9;23790243;4180;6598;92;3888887;565431500;31;8;483996588;24182918;185;-0,02667114;0,2619907;0,005621292;0,3240331;4,365276;1,048811;2097151
1,798121;0,7863168;-44;0,1406835;-0,2186193;-9,784211;34,9205;44,40308;13;5;18;13;3;36;472887163;-9;1;-9;23790243;4169;6599;95;3889701;565432250;31;8;483996570;24182910;185;-0,03312213;0,2475516;0,004492364;0,3240348;4,418538;1,06337;2097151
1,771229;0,7934861;-44;0,1189895;-0,2163653;-9,808963;34,89532;44,40308;13;5;18;13;3;37;73341893;-13;3;12;23790243;4162;6598;113;3890354;565432750;31;8;483996562;24182913;185;-0,03916676;0,2638446;-0,002139746;0,3240251;4,342071;1,06138;2097151
1,79671;0,8181519;-44;0,131122;-0,2188693;-9,803891;34,92554;44,40308;13;5;18;13;3;37;933973398;2;-2;8;23790243;4155;6604;84;3891401;565433750;31;8;483996547;24182911;185;-0,04888546;0,2610679;0,003024622;0,3239851;4,399316;1,061696;2097151
1,804213;0,8471795;-44;0,1287316;-0,2189483;-9,80881;34,95071;44,40308;13;5;18;13;3;38;214077774;34;1;-8;23790243;4154;6606;115;3891734;565434000;31;8;483996534;24182904;185;-0,05341163;0,2455573;0,003542303;0,3239817;4,284982;1,041473;2097151
1,792051;0,8686318;-44;0,1262793;-0,2239032;-9,803843;34,9054;44,40308;13;5;18;13;3;38;814438794;-6;-14;14;23790243;4150;6609;75;3892221;565434500;31;8;483996525;24182904;185;-0,0627872;0,2469769;-0,005963267;0,3239696;4,324806;1,041804;2097151
1,794297;0,8415142;-44;0,126367;-0,2216074;-9,813687;34,93057;44,40308;13;5;18;13;3;39;674903856;1;6;-19;23790243;4140;6608;85;3893202;565435500;31;8;483996505;24182897;185;-0,07023907;0,232446;-0,007126042;0,323929;4,331083;1,039182;2097151
1,795866;0,8453806;-44;0,1239344;-0,2314861;-9,808617;34,95575;44,40308;13;5;18;13;3;40;515369987;-9;8;-12;23790243;4135;6615;83;3894023;565436250;31;8;483996490;24182899;185;-0,07983866;0,2443954;-0,01126362;0,3239017;4,268316;1,032274;2097151
1,809415;0,8515534;-44;0,1287942;-0,2143573;-9,816263;34,94568;44,40308;13;5;18;13;3;40;775680141;23;1;-23;23790243;4134;6618;112;3894347;565436500;31;8;483996485;24182900;185;-0,08447021;0,2506398;-0,01362036;0,3238949;4,248337;1,03571;2097151
1,76201;0,8307179;-44;0,1336317;-0,2242652;-9,806221;34,95575;44,47937;13;5;18;13;3;41;976444358;11;1;10;23790243;4133;6628;96;3895649;565437750;31;8;483996458;24182895;185;-0,09132209;0,2381885;-0,01707067;0,3239073;4,346163;1,050835;2097151
1,766524;0,784306;-44;0,1335471;-0,2169641;-9,799016;34,97086;44,47937;13;5;18;13;3;42;876921687;11;-4;31;23790243;4129;6629;87;3896377;565438500;31;8;483996444;24182896;185;-0,09075236;0,2393846;-0,01904245;0,3238921;4,271895;1,031081;2097151
1,728973;0,7887749;-44;0,1359537;-0,219466;-9,794041;34,96582;44,47937;13;5;18;13;3;43;477387017;14;-10;15;23790243;4128;6635;86;3897231;565439250;31;8;483996428;24182890;185;-0,08729162;0,228729;-0,01617342;0,3239517;4,339682;1,057845;2097151
1,720049;0,7434235;-44;0,1334355;-0,2096855;-9,789351;34,95071;44,47937;13;5;18;13;3;44;17697704;23;5;22;23790243;4129;6640;96;3897852;565439750;31;8;483996419;24182892;185;-0,08675236;0,2326532;-0,01154479;0,323959;4,264597;1,048352;2097151
1,685545;0,7428312;-44;0,1288227;-0,222075;-9,811198;34,95071;44,47937;13;5;18;13;3;44;337845281;-49;6;2;23790243;4129;6642;116;3898186;565440000;31;8;483996414;24182895;185;-0,08498172;0,2390308;-0,01198231;0,3239785;4,304331;1,063757;2097151
1,656241;0,7886161;-44;0,1359614;-0,2244885;-9,79148;34,97086;44,47937;13;5;18;13;3;44;878080568;-12;-17;-3;23790243;4128;6646;76;3898697;565440500;31;8;483996403;24182893;185;-0,08116335;0,22734;-0,01126982;0,3240134;4,298108;1,052821;2097151
1,635354;0,7697844;-44;0,1165206;-0,2098986;-9,801754;34,98093;44,47937;13;5;18;13;3;45;218473053;-12;0;-5;23790243;4127;6648;108;3899336;565441000;31;8;483996392;24182888;185;-0,08199657;0,2155537;-0,01270736;0,3240366;4,258064;1,054086;2097151
1,626055;0,7196063;-44;0,1312928;-0,2198649;-9,813652;34,98093;44,47937;13;5;18;13;3;46;659404312;37;-2;22;23790243;4136;6675;103;3900912;565442500;31;8;483996370;24182883;185;-0,06668256;0,1987485;-0,004058504;0,3240967;4,323071;1,050812;2097151
1,631646;0,7381843;-44;0,1287925;-0,2345438;-9,79868;35,01114;44,47937;13;5;18;13;3;46;959546288;-13;-22;28;23790243;4137;6679;79;3901141;565442750;31;8;483996367;24182883;185;-0,06478269;0,2012108;-0,00215848;0,3241249;4,35897;1,063007;2097151
1,62525;0,7431101;-44;0,1335523;-0,2076169;-9,799162;34,98596;44,47937;13;5;18;13;3;47;519869841;23;12;7;23790243;4138;6689;99;3901694;565443250;31;8;483996356;24182872;185;-0,05533529;0,1840003;0,003103351;0,3240594;4,268601;1,040903;2097151
1,621769;0,7435206;-44;0,1531443;-0,2199187;-9,806081;35,0061;44,47937;13;5;18;13;3;48;380335237;-36;17;-4;23790243;4141;6701;111;3902710;565444000;31;8;483996349;24182874;185;-0,05199235;0,1958983;0,005188999;0,3240384;4,331114;1,073696;2097151
1,633163;0,7549314;-44;0,1264218;-0,2249301;-9,808676;35,00107;44,55566;13;5;18;13;3;48;720645656;14;4;5;23790243;4143;6711;106;3903343;565444500;31;8;483996342;24182869;185;-0,04996896;0,1870102;0,007344652;0,3240279;4,290187;1,070002;2097151
1,62305;0,7283063;-44;0,1093425;-0,2200511;-9,806483;34,99603;44,47937;13;5;18;13;3;48;960800834;-17;22;-2;23790243;4144;6716;94;3903615;565444750;31;8;483996344;24182874;185;-0,04990821;0,2014336;0,007135276;0,3240067;4,410579;1,094331;2097151
1,632269;0,7213227;-44;0,1263261;-0,2273852;-9,796375;35,02121;44,47937;13;5;18;13;3;49;621266162;32;-15;-6;23790243;4151;6734;121;3904628;565445500;31;8;483996337;24182870;185;-0,0424033;0,1960554;0,008830337;0,3239985;4,402803;1,095257;2097151
1,645079;0,7334799;-44;0,123965;-0,2078537;-9,813933;35,02625;44,55566;13;5;18;13;3;49;941421538;22;-32;-30;23790243;4152;6739;110;3904946;565445750;31;8;483996337;24182871;185;-0,0390677;0,2037991;0,009605223;0,3239789;4,448703;1,107875;2097151
1,632695;0,7329951;-44;0,1313431;-0,2299225;-9,810975;35,03632;44,55566;13;5;18;13;3;50;141576648;-15;-14;7;23790243;4154;6748;93;3905214;565446000;31;8;483996336;24182868;185;-0,03616876;0,2025518;0,01031027;0,3239895;4,42518;1,103648;2097151
1,636657;0,7386259;-44;0,1336644;-0,2176616;-9,803853;35,03128;44,55566;13;5;18;13;3;50;501576781;2;0;3;23790243;4155;6755;93;3905480;565446250;31;8;483996333;24182860;185;-0,02816887;0,1906334;0,005654831;0,323974;4,456943;1,104064;2097151
1,620477;0,7590106;-44;0,1264472;-0,2299905;-9,806117;35,04135;44,55566;13;5;18;13;3;51;82042243;22;-7;0;23790243;4159;6776;122;3906064;565446750;31;8;483996334;24182858;185;-0,02252352;0,1955187;0,01125852;0,3239164;4,362395;1,075551;2097151
