53856;29257;36;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53856;29256;34;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53855;29254;32;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53853;29253;33;36;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53852;29253;33;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;0;14
53855;29260;35;32;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53848;29256;35;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53854;29258;33;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53851;29256;33;32;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53854;29258;32;33;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53852;29263;34;32;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53853;29256;34;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53853;29259;34;33;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53856;29254;34;33;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;14
53855;29254;33;33;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53852;29258;33;33;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53856;29258;35;35;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;14
53854;29260;34;35;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;14
53852;29259;35;33;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53855;29258;33;38;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53856;29259;32;38;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53857;29261;32;35;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53854;29261;34;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53853;29258;34;33;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53857;29260;33;36;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53855;29251;37;34;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;14
53853;29261;34;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53848;29259;33;35;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53849;29260;34;34;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;13
53854;29259;33;32;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;14
53853;29258;35;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53852;29257;33;36;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53850;29258;33;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;14
53853;29258;34;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53854;29257;34;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53851;29254;35;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53848;29255;34;36;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53851;29259;33;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53850;29254;33;37;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;14
53851;29255;33;36;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53854;29259;33;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53852;29252;34;36;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53855;29256;34;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53858;29256;31;32;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53855;29260;36;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53851;29260;35;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53854;29254;36;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53854;29257;36;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53851;29259;34;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53857;29252;35;32;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53858;29255;34;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53858;29261;33;36;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53855;29256;34;32;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53857;29260;34;34;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53857;29252;35;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;14
53857;29253;33;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53851;29253;34;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53855;29260;40;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53859;29253;35;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53853;29252;35;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53857;29254;33;33;4;5;3;1;2;1;-5;-3;2;1;3;1;18;-5;-1;13
53856;29256;34;34;9;6;3;1;3;2;-5;-3;6;2;4;1;17;-5;-1;13
53857;29258;34;34;1;5;3;1;2;1;-5;-3;-1;1;3;1;18;-5;-1;13
53854;29256;32;34;1;5;3;1;2;1;-5;-3;-2;1;3;1;18;-5;-1;13
53855;29258;36;32;0;5;3;1;2;1;-5;-3;-2;1;3;1;18;-5;-1;13
53857;29261;33;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53855;29256;34;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
24104;19154;9074;8448;-11;116;145;10;-65;145;-115;93;-161;-72;180;84;-226;0;0;13
53854;29256;33;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53857;29259;33;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53855;29259;34;35;-1;5;3;1;2;2;-5;-2;-3;1;3;1;18;-5;-1;13
53855;29257;33;35;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53849;29254;33;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53854;29256;36;33;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53852;29254;33;34;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53852;29252;35;34;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;14
53850;29253;34;34;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53856;29256;35;33;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53851;29258;32;35;-1;5;3;1;2;2;-5;-3;-3;0;3;1;18;-5;-1;13
53856;29252;32;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53855;29253;33;32;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53850;29258;33;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53854;29257;35;36;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53851;29256;33;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53848;29259;32;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53854;29257;32;37;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53857;29258;34;37;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53856;29260;32;35;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53853;29260;33;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53852;29263;32;33;-1;5;3;1;2;1;-5;-2;-4;1;3;1;18;-5;-1;13
53857;29259;32;35;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53857;29262;32;35;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53855;29258;32;35;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53843;29259;33;35;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53858;29257;34;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53852;29260;34;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53858;29253;34;35;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53856;29259;33;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;14
53852;29255;34;36;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53852;29255;33;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53854;29256;33;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53851;29255;34;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53852;29260;34;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53857;29253;34;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53854;29258;33;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53851;29260;34;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53853;29257;33;35;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53848;29260;33;33;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53855;29258;34;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53852;29255;32;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53856;29256;31;34;-1;5;3;1;2;2;-5;-2;-3;0;3;1;18;-5;-1;13
53853;29255;33;35;-1;5;3;1;2;2;-5;-2;-4;1;3;3;18;-5;-1;13
53853;29251;33;36;-1;5;3;1;2;2;-5;-2;-3;1;3;2;18;-5;-1;13
53849;29254;32;34;-1;5;3;1;2;2;-5;-2;-3;0;3;1;18;-5;-1;13
53857;29259;33;35;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53856;29259;35;34;-1;5;3;1;2;1;-5;-2;-3;0;3;2;18;-5;-1;13
53854;29261;34;33;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53855;29254;34;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53853;29259;34;35;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53854;29256;34;34;-1;5;3;1;2;1;-5;-3;-4;1;3;3;18;-5;-1;13
53854;29259;33;32;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53851;29260;33;32;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53857;29253;33;34;-1;5;3;1;2;1;-5;-2;-4;0;3;3;18;-5;-1;13
53855;29258;33;33;-1;5;3;1;2;1;-5;-3;-4;0;3;3;18;-5;-1;13
53853;29260;33;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53854;29257;34;34;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53855;29251;35;33;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53853;29255;35;36;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53858;29256;34;36;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53858;29253;34;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53856;29256;34;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53856;29254;34;34;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53856;29257;34;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;11
53857;29252;35;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;0;10
53842;29252;32;34;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;12
53852;29254;32;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53851;29253;34;34;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53852;29260;33;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53855;29257;35;34;-1;6;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53851;29259;36;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53853;29254;35;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53854;29260;35;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53854;29260;33;33;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53849;29259;35;34;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53852;29262;34;35;-1;5;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53851;29257;35;32;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53846;29261;32;32;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53850;29257;33;32;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53849;29263;33;33;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53850;29260;35;32;-1;5;3;1;2;1;-5;-3;-3;0;3;1;18;-5;-1;13
53851;29263;35;33;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53856;29258;34;34;-1;5;3;1;2;1;-5;-3;-3;1;3;1;18;-5;-1;13
53852;29256;37;34;-1;5;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53855;29257;35;35;-1;5;3;1;2;2;-5;-3;-4;1;3;1;18;-5;-1;13
53856;29256;34;35;-1;5;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53858;29258;34;34;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53854;29254;35;36;-1;5;3;1;2;2;-5;-3;-3;1;3;1;18;-5;-1;13
53853;29256;34;35;-1;5;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53853;29257;33;32;-1;5;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53854;29257;34;34;-1;5;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53847;29258;33;33;-1;5;3;1;2;1;-5;-3;-4;1;3;1;18;-5;-1;13
53850;29258;34;33;-1;5;3;1;2;1;-5;-2;-3;0;3;1;18;-5;-1;13
53851;29256;34;36;-1;6;3;1;2;1;-5;-2;-4;1;3;1;18;-5;-1;13
53854;29254;35;36;-1;5;3;1;2;1;-5;-3;-4;0;3;4;18;-5;-1;13
53855;29255;33;33;-1;5;3;1;2;1;-5;-2;-4;0;3;2;18;-5;-1;13
53858;29254;34;33;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53854;29249;33;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53850;29248;33;34;-1;5;3;1;2;1;-5;-2;-3;1;3;1;18;-5;-1;13
53847;29260;35;35;-1;6;3;1;2;2;-2;-2;-4;1;3;1;17;-3;3;13
53853;29255;35;36;-1;5;3;1;2;0;-5;-2;-3;0;3;1;18;-5;-1;13
53849;29257;34;35;-1;5;3;1;2;0;-5;-2;-3;0;3;1;18;-5;-1;13
53853;29259;35;33;-1;5;3;1;2;0;-5;-3;-3;0;3;1;18;-5;-1;13
53853;29256;34;35;-1;5;3;1;2;0;-5;-3;-4;0;3;1;18;-5;-1;13
53846;29257;33;33;-1;5;3;1;2;0;-5;-2;-4;0;3;1;18;-5;-1;13
53847;29252;35;35;-1;5;3;1;2;0;-5;-2;-4;0;3;1;18;-5;-1;13
53850;29255;34;35;-1;5;3;1;2;0;-5;-3;-4;0;3;1;18;-5;-1;13
53857;29256;33;34;-1;5;3;1;2;0;-5;-3;-3;1;3;1;18;-5;-1;13
53854;29257;33;34;-1;5;3;1;2;0;-5;-3;-3;0;3;1;18;-5;-1;13
